11949495,697,794,3887,16
11949505,744,793,3925,16
11949516,742,791,3872,16
11949526,791,791,3851,16
11949536,886,794,3944,16
11949546,848,794,3940,16
11949556,873,795,4016,16
11949567,840,796,4030,16
11949577,802,797,3961,16
11949587,744,795,3869,16
11949597,718,792,3876,16
11949607,734,792,3850,16
11949618,733,792,3878,16
11949628,816,791,3688,16
11949638,739,789,3701,16
11949648,803,790,3673,16
11949658,871,792,3697,16
11949669,887,792,3684,16
11949679,853,792,3680,16
11949689,896,795,3786,16
11949699,871,797,3846,16
11949709,840,797,3813,16
11949719,824,796,3770,16
11949730,763,796,3760,16
11949740,773,797,3691,16
11949750,741,795,3593,16
11949760,708,793,3691,16
11949770,743,793,3669,16
11949781,750,793,3640,16
11949791,820,792,3563,16
11949801,905,794,3762,16
11949811,840,796,3711,16
11949821,863,798,3732,16
11949832,810,796,3580,16
11949842,791,796,3573,16
11949852,753,796,3550,16
11949862,714,796,3589,16
11949872,743,793,3504,16
11949883,757,792,3517,16
11949893,837,794,3473,16
11949903,896,797,3536,16
11949913,838,796,3363,16
11949923,851,797,3410,16
11949934,813,798,3344,16
11949944,773,798,3350,16
11949954,845,798,3329,16
11949964,793,797,3323,16
11949974,740,798,3147,16
11949985,740,797,3199,16
11949995,695,794,3290,16
11950005,752,793,3318,16
11950015,708,793,3384,16
11950025,745,792,3419,16
11950035,795,791,3338,16
11950046,805,791,3341,16
11950056,835,794,3243,16
11950066,870,795,3333,16
11950076,851,795,3352,16
11950086,865,796,3430,16
11950097,794,797,3373,16
11951360,713,798,3323,16
11951370,759,798,3300,16
11951380,757,798,3276,16
11951391,834,799,3295,16
11951401,884,799,3289,16
11951411,825,798,3261,16
11951421,880,798,3280,16
11951431,848,799,3291,16
11951442,852,799,3337,16
11951452,823,801,3291,16
11951462,798,802,3175,16
11951472,743,802,3156,16
11951482,732,802,3158,16
11951492,738,801,3223,16
11951503,761,801,3185,16
11951513,762,801,3211,16
11951523,845,800,3162,16
11951533,866,800,3108,16
11951543,864,800,3129,16
11951554,880,800,3083,16
11951564,796,798,2999,16
11951574,788,798,2971,16
11951584,745,796,3006,16
11951594,719,796,3086,16
11951605,730,795,3150,16
11951615,719,794,3198,16
11951625,806,796,3071,16
11951635,896,799,3181,16
11951645,855,800,3190,16
11951656,861,801,3244,16
11951666,806,799,3064,16
11951676,883,800,3151,16
11951686,882,800,3197,16
11951696,821,801,3201,16
11951707,804,801,3200,16
11951717,734,801,3236,16
11951727,762,801,3135,16
11951737,741,801,3139,16
11951747,705,800,3261,16
11951758,738,799,3302,16
11951768,794,797,3144,16
11951778,800,796,3117,16
11951788,883,797,3191,16
11951798,857,798,3245,16
11951808,878,800,3338,16
11951819,853,800,3351,16
11951829,787,800,3353,16
11951839,750,800,3334,16
11951849,723,799,3374,16
11951859,728,800,3276,16
11951870,760,800,3264,16
11951880,754,801,3157,16
11951890,836,802,3122,16
11951900,876,804,3207,16
11951910,849,804,3241,16
11951921,868,805,3291,16
11951931,803,804,3221,16
