Polling for available serial device...
Opening serial monitor for com port: "/dev/ttyACM0"
Serial monitor opened successfully:
10999756,511,505,8
10999766,501,505,9
10999776,508,505,9
10999786,506,505,8
10999797,505,505,8
10999807,511,505,9
10999817,503,505,9
10999827,507,505,9
10999837,508,505,8
10999848,501,505,8
10999858,510,506,8
10999868,503,505,8
10999878,507,506,7
10999888,510,506,7
10999898,501,505,9
10999909,509,506,8
10999919,506,505,9
10999929,506,506,7
10999939,510,506,8
10999949,500,505,9
10999960,507,506,8
10999970,507,505,9
10999980,505,506,7
10999990,511,506,8
11000000,501,505,9
11000010,509,506,8
11000021,509,506,8
11000031,503,506,8
11000041,511,506,8
11000051,503,506,9
11000061,506,506,8
11000072,509,506,8
11000082,502,506,8
11000092,510,506,9
11000102,504,506,9
11000112,505,506,8
11000123,509,506,8
11000133,501,506,9
11000143,510,506,9
11000153,508,506,9
11000163,504,506,9
11000173,510,506,9
11000184,501,506,9
11000194,507,506,9
11000204,510,506,9
11000214,504,506,9
11000224,511,506,10
11000235,503,506,10
11000245,506,506,10
11000255,509,506,10
11000265,502,506,10
11000275,509,506,10
11000285,505,506,10
11000296,507,506,10
11000306,511,506,10
11000316,501,506,11
11000326,508,506,11
11000336,508,506,11
11000347,504,506,11
SIM
11000367,726,811,3417
11000377,743,809,3494
11000387,757,808,3486
11000398,794,807,3486
11000408,897,810,3505
11000418,896,812,3612
11000428,861,812,3594
11000438,849,812,3614
11000448,798,813,3541
11000459,805,814,3474
11000469,777,812,3340
11000479,810,811,3312
11000489,775,811,3277
11000499,743,811,3302
11000510,736,808,3275
11000520,767,807,3298
11000530,708,807,3409
11000540,752,807,3424
11000550,766,804,3294
11000561,793,804,3296
11000571,919,807,3467
11000581,864,808,3494
11000591,879,808,3461
11000601,881,809,3504
11000612,829,810,3436
11000622,822,811,3404
11000632,769,809,3310
11000642,745,808,3377
11000652,763,808,3359
11000663,734,807,3439
11000673,818,806,3321
11000683,899,807,3446
11000693,886,809,3464
11000703,891,810,3568
11000714,812,809,3485
11000724,810,809,3484
11000734,751,809,3486
11000744,741,808,3562
11000754,749,806,3511
11000764,734,805,3592
11000775,781,805,3513
11000785,901,807,3653
11000795,734,805,3703
11000805,828,805,3710
11000815,899,808,3726
11000826,909,810,3892
11000836,891,810,3910
11000846,873,811,3964
11000856,882,814,3928
11000866,829,813,3864
11000877,822,812,3797
11000887,796,813,3756
11000897,721,812,3829
11000907,741,809,3728
11000917,753,807,3674
11000928,749,807,3690
11000938,803,808,3627
11000948,822,807,3585
11000958,905,808,3656
11000968,910,809,3822
RIM
11000989,850,833,61
11000999,821,833,63
11001009,839,833,63
11001019,837,833,63
11001029,829,833,62
11001040,841,833,62
11001050,821,833,65
11001060,838,833,65
11001070,840,833,65
11001080,824,833,65
11001091,841,833,65
11001101,825,833,66
11001111,835,833,66
11001121,841,833,66
11001131,819,833,68
11001142,841,833,69
11001152,832,833,69
11001162,833,833,68
11001172,843,833,68
11001182,820,833,70
11001192,841,833,71
11001203,836,833,70
11001213,827,833,68
11001223,843,833,68
11001233,822,833,70
11001243,839,833,71
11001254,841,833,71
11001264,822,833,70
11001274,841,833,70
11001284,825,833,71
11001294,835,833,71
11001305,844,833,72
11001315,820,833,72
11001325,839,833,72
11001335,832,833,72
11001345,833,833,71
11001355,841,833,71
11001366,819,833,72
11001376,840,833,73
11001386,839,833,72
11001396,827,833,70
11001406,843,833,71
11001417,821,833,72
11001427,837,833,73
11001437,841,833,72
11001447,822,833,70
11001457,842,833,71
11001468,826,833,72
11001478,834,833,72
11001488,842,833,72
11001498,819,833,72
11001508,841,833,73
11001518,833,833,72
11001529,833,833,71
11001539,842,833,71
11001549,820,833,72
11001559,838,833,73
11001569,838,833,72
11001580,825,833,71
11001590,844,833,73
OSM
11001610,510,506,11
11001620,510,506,11
11001631,502,506,10
11001641,511,506,11
11001651,503,506,11
11001661,506,506,11
11001671,510,506,11
11001682,501,506,11
11001692,510,506,11
11001702,507,506,11
11001712,505,506,11
11001722,510,506,11
11001732,501,506,11
11001743,508,506,11
11001753,507,506,11
11001763,503,506,11
11001773,510,506,11
11001783,504,506,11
11001794,507,506,11
11001804,510,506,11
11001814,500,506,11
11001824,509,506,11
11001834,503,506,11
11001845,507,506,11
11001855,510,506,11
11001865,501,506,11
11001875,509,506,11
11001885,506,506,11
11001895,504,506,11
11001906,509,506,10
11001916,502,506,11
11001926,509,506,11
11001936,509,506,11
11001946,502,506,11
11001957,509,506,11
11001967,502,506,11
11001977,507,506,11
11001987,510,506,11
11001997,502,506,11
11002008,510,506,11
11002018,503,506,11
11002028,505,506,11
11002038,512,506,11
11002048,500,506,11
11002058,508,506,11
11002069,507,506,11
11002079,505,506,11
11002089,511,506,11
11002099,502,506,11
11002109,507,506,11
11002120,507,506,11
