Polling for available serial device...
Opening serial monitor for com port: "/dev/ttyACM0"
Serial monitor opened successfully:
664310,818,812,53
664320,813,812,51
664331,818,813,45
664341,818,813,45
664351,815,813,43
664361,818,813,41
664371,811,813,39
664382,817,814,35
664392,819,814,33
664402,812,814,31
664412,817,814,28
664422,813,815,26
664432,814,815,21
664443,818,815,20
664453,812,815,18
664463,817,815,13
664473,813,816,10
RIM
664493,768,752,82
664504,757,752,82
664514,763,753,79
664524,762,753,78
664534,757,754,73
664544,760,754,70
664555,756,754,66
664565,762,755,62
664575,760,755,57
664585,755,755,51
664595,759,756,45
664605,759,756,41
664616,759,756,36
664626,759,757,34
664636,756,757,31
664646,758,757,28
664656,758,757,27
664667,759,757,23
664677,761,758,20
664687,756,758,18
664697,756,758,15
664707,759,758,13
664717,758,758,10
664728,761,759,7
664738,754,759,7
664748,757,759,6
664758,761,759,6
664768,756,759,6
664779,757,759,6
664789,756,759,6
664799,759,759,6
664809,761,759,6
664819,754,759,7
664829,758,759,7
664840,759,759,7
664850,757,759,7
664860,759,759,7
664870,755,759,7
664880,761,759,7
664890,759,759,7
664901,756,759,7
664911,758,758,8
664921,755,758,8
664931,760,758,8
664941,759,758,7
664952,754,758,7
664962,759,758,7
664972,758,758,7
664982,757,758,7
664992,759,758,7
665002,757,758,7
665013,760,758,7
665023,757,758,7
665033,755,758,7
665043,760,758,7
665053,756,758,7
665064,759,758,7
665074,757,758,6
665084,756,758,6
665094,760,758,6
OSM
665115,545,542,2
665125,545,542,2
665135,547,542,3
665145,545,543,2
665155,544,543,2
665166,543,543,2
665176,545,543,2
665186,544,543,2
665196,543,543,2
665206,544,543,2
665217,544,543,2
665227,545,543,2
665237,542,543,2
665247,544,543,2
665257,545,543,2
665267,544,543,2
665278,543,543,2
665288,544,543,2
665298,545,543,2
665308,545,543,2
665318,541,543,2
665328,545,543,2
665339,544,543,2
665349,544,543,2
665359,546,543,2
665369,542,543,2
665379,545,543,2
665390,544,543,2
665400,544,543,2
665410,544,543,2
665420,543,543,2
665430,545,543,2
665440,546,543,2
665451,542,543,2
665461,545,543,2
665471,543,543,2
665481,544,543,2
665491,545,543,2
665502,543,543,2
665512,545,543,2
665522,544,543,2
665532,545,543,2
665542,545,543,2
665552,543,543,2
665563,545,543,2
665573,545,543,2
665583,544,543,2
665593,547,543,2
665603,544,543,2
665613,543,544,1
665624,544,544,1
665634,543,544,1
665644,546,544,1
665654,543,544,1
665664,544,544,1
665675,545,544,1
665685,545,544,1
665695,545,544,1
665705,544,544,1
665715,543,544,1
SIM
665736,824,815,7
665746,817,815,7
665756,813,815,7
665766,811,815,7
665776,814,815,7
665786,810,815,8
665797,815,815,7
665807,812,815,7
665817,810,815,8
665827,814,815,8
665837,811,815,8
665847,814,815,8
665858,813,815,8
665868,809,815,8
665878,814,815,8
665888,810,815,9
665898,813,815,9
665909,814,814,9
665919,808,814,10
665929,814,814,10
665939,812,814,9
665949,812,814,10
665959,814,814,9
665970,808,814,9
665980,813,814,9
665990,812,814,9
666000,813,814,9
666010,814,814,9
666021,810,814,9
666031,813,814,9
666041,814,814,9
666051,811,814,9
666061,814,813,10
666071,811,813,10
666082,811,813,10
666092,814,813,9
666102,811,813,9
666112,813,813,9
666122,810,813,9
666133,811,813,9
666143,814,813,8
666153,811,813,8
666163,813,813,8
666173,811,813,8
666183,812,813,8
666194,815,813,7
666204,810,813,7
666214,813,813,7
666224,812,812,8
666234,811,812,8
666245,815,812,7
666255,810,812,7
666265,811,812,7
666275,814,812,6
666285,810,812,6
666295,814,812,6
666306,810,812,6
666316,811,812,6
666326,813,812,5
666336,809,812,6
RIM
666357,768,758,6
666367,759,758,6
666377,761,758,5
666387,756,758,5
666397,759,758,5
666407,759,758,5
666418,757,758,5
666428,760,758,5
666438,755,758,5
666448,759,758,5
666458,761,758,5
666468,756,758,5
666479,759,758,5
666489,756,758,5
666499,759,758,5
666509,761,758,5
666519,754,758,5
666530,760,758,5
666540,759,758,5
666550,756,758,5
666560,759,758,5
666570,756,758,5
666580,760,758,5
666591,760,758,5
666601,754,758,5
666611,758,758,5
666621,758,758,5
666631,759,758,5
666641,757,758,5
666652,755,758,5
666662,761,758,5
666672,757,758,5
666682,755,758,5
666692,759,758,5
666703,757,758,5
666713,761,758,5
666723,756,758,5
666733,756,758,5
666743,761,758,5
666753,756,758,5
666764,756,758,5
666774,756,757,6
666784,757,758,5
666794,760,758,5
666804,755,757,6
666814,758,758,5
666825,760,758,5
666835,756,758,5
666845,758,758,5
666855,755,757,6
666865,759,757,6
666876,759,757,6
666886,754,757,6
666896,759,757,6
666906,759,757,6
666916,758,758,5
666926,757,757,6
666937,754,757,6
666947,760,757,6
666957,759,757,6
OSM
666978,548,544,1
666988,544,544,1
666998,546,544,1
667008,547,544,1
667018,543,544,1
667029,546,544,1
667039,546,544,1
667049,549,544,2
667059,545,544,2
667069,544,544,2
667080,547,544,2
667090,540,544,2
667100,544,544,2
667110,546,544,2
667120,545,544,2
667130,546,544,2
667141,545,544,2
667151,544,544,2
667161,547,544,2
667171,545,544,2
667181,545,544,2
667191,545,544,2
667202,545,544,2
667212,546,544,2
667222,542,544,2
667232,545,544,2
667242,546,544,2
667253,544,544,2
667263,544,544,2
667273,545,544,2
667283,546,544,2
667293,548,544,3
667303,543,544,3
667314,545,544,2
667324,548,544,3
667334,547,544,3
667344,547,544,3
667354,545,544,3
667364,549,545,2
667375,551,545,3
667385,551,545,3
667395,557,545,6
667405,556,545,8
667415,566,546,14
667426,575,546,28
667436,575,547,41
667446,580,547,59
667456,586,548,83
667466,586,549,106
667476,587,549,129
667487,587,550,151
667497,587,551,171
667507,587,551,193
667517,591,552,216
667527,589,553,236
667538,586,554,252
667548,587,554,268
667558,588,555,284
667568,587,556,298
667578,589,557,312
SIM
667599,827,812,7
667609,816,812,7
667619,810,812,7
667629,813,812,7
667639,809,812,7
667649,811,812,7
667660,814,812,7
667670,809,812,7
667680,813,812,7
667690,810,812,7
667700,811,812,7
667711,814,812,7
667721,809,812,7
667731,812,812,7
667741,811,812,7
667751,810,812,7
667761,814,812,7
667772,808,812,7
667782,809,812,7
667792,813,812,7
667802,809,812,7
667812,813,812,7
667823,810,811,8
667833,810,811,8
667843,813,811,8
667853,808,811,8
667863,812,811,8
667873,811,811,8
667884,811,811,8
667894,814,811,8
667904,808,811,8
667914,812,811,8
667924,811,811,8
667935,812,811,8
667945,815,811,8
667955,808,811,8
667965,811,811,8
667975,812,811,8
667985,811,811,8
667996,814,811,8
668006,808,811,8
668016,812,811,8
668026,813,811,8
668036,807,811,8
668046,812,811,8
668057,809,811,8
668067,810,811,8
668077,814,811,8
668087,808,811,8
668097,811,811,8
668108,810,811,8
668118,809,811,8
668128,811,811,8
668138,809,811,8
668148,811,811,8
668158,814,811,8
668169,809,811,8
668179,812,811,8
668189,808,811,8
668199,811,811,8
RIM
668219,764,757,5
668230,756,757,5
668240,754,757,5
668250,753,757,5
668260,753,757,5
668270,750,757,6
668281,755,757,6
668291,755,757,6
668301,750,757,7
668311,754,757,7
668321,751,756,8
668331,755,756,8
668342,756,756,8
668352,749,756,9
668362,755,756,9
668372,754,756,9
668382,753,756,9
668392,754,756,8
668403,750,756,9
668413,755,756,9
668423,753,756,9
668433,751,756,9
668443,755,756,9
668454,753,755,10
668464,754,755,10
668474,752,755,10
668484,750,755,10
668494,756,755,10
668504,752,755,10
668515,753,755,10
668525,750,755,10
668535,746,755,11
668545,754,755,11
668555,749,755,11
668566,749,754,13
668576,749,754,12
668586,746,754,13
668596,752,754,13
668606,749,754,13
668616,747,754,14
668627,749,753,15
668637,746,753,16
668647,752,753,15
668657,750,753,15
668667,745,753,16
668678,751,753,15
668688,749,753,15
668698,750,752,16
668708,750,752,15
668718,745,752,16
668728,750,752,15
668739,747,752,15
668749,750,752,15
668759,752,752,14
668769,744,751,15
668779,750,751,14
668790,749,751,14
668800,748,751,14
668810,749,751,12
668820,743,751,12
OSM
668841,591,557,330
668851,589,558,342
668861,590,559,356
668871,588,559,367
668881,589,560,376
668892,589,561,385
668902,587,562,391
668912,589,562,401
668922,589,563,406
668932,589,564,410
668943,590,564,416
668953,588,565,414
668963,593,566,417
668973,589,567,418
668983,589,567,418
668994,590,568,417
669004,587,569,413
669014,588,570,407
669024,589,570,404
669034,595,571,402
669044,590,572,395
669055,587,573,385
669065,588,573,376
669075,589,574,366
669085,589,575,351
669095,591,576,339
669106,593,576,328
669116,587,577,311
669126,588,578,293
669136,588,579,276
669146,590,579,260
669156,590,580,244
669167,589,581,221
669177,590,582,199
669187,589,582,181
669197,588,583,159
669207,589,584,137
669218,589,584,112
669228,591,585,90
669238,586,586,70
669248,588,586,50
669258,589,587,34
669268,587,587,18
669279,590,588,10
669289,587,588,7
669299,589,588,4
669309,591,588,3
669319,588,588,3
669330,589,588,3
669340,588,588,3
669350,591,588,3
669360,591,589,2
669370,587,589,2
669380,588,588,3
669391,589,588,3
669401,592,589,2
669411,589,589,2
669421,588,589,2
669431,589,589,2
669442,596,589,3
SIM
669462,825,811,7
669472,807,811,7
669482,809,811,7
669492,808,810,8
669503,804,810,9
669513,808,810,9
669523,806,810,9
669533,808,810,9
669543,808,810,9
669553,803,810,9
669564,809,810,9
669574,807,810,9
669584,806,810,10
669594,807,810,10
669604,804,810,10
669614,810,810,10
669625,808,810,10
669635,806,809,11
669645,810,809,11
669655,805,809,11
669665,807,809,11
669676,810,809,11
669686,804,809,11
669696,811,809,11
669706,806,809,11
669716,808,809,11
669727,812,809,11
669737,805,809,12
669747,811,809,12
669757,809,809,11
669767,807,809,11
669777,812,809,11
669788,807,809,11
669798,811,809,11
669808,809,809,10
669818,807,809,11
669828,811,809,11
669839,809,809,10
669849,810,809,10
669859,811,809,10
669869,806,809,10
669879,810,808,11
669889,810,808,11
669900,811,809,10
669910,811,808,11
669920,807,808,11
669930,811,808,11
669940,811,808,10
669951,810,808,10
669961,813,808,11
669971,806,808,11
669981,811,808,11
669991,813,808,11
670001,810,809,10
670012,812,809,10
670022,809,808,11
670032,809,808,11
670042,813,808,11
670052,808,808,11
670063,814,809,10
RIM
670083,769,751,15
670093,756,751,15
670103,750,751,15
670113,754,751,15
670124,749,751,15
670134,749,751,15
670144,756,751,15
670154,749,750,16
670164,753,751,15
670174,753,750,16
670185,747,750,16
670195,753,750,16
670205,750,750,15
670215,752,750,15
670225,754,750,15
670236,747,750,15
670246,752,750,15
670256,750,750,15
670266,752,750,15
670276,753,750,14
670286,747,750,14
670297,752,750,14
670307,751,750,14
670317,751,750,14
670327,754,750,14
670337,746,750,14
670348,751,750,14
670358,754,750,14
670368,750,750,14
670378,754,750,14
670388,750,750,14
670399,751,750,14
670409,752,750,13
670419,748,750,13
670429,754,750,14
670439,750,750,14
670449,749,750,13
670460,754,750,14
670470,750,750,14
670480,754,750,14
670490,752,750,14
670500,749,750,13
670510,753,750,14
670521,749,750,14
670531,752,750,13
670541,751,750,13
670551,747,750,13
670561,753,750,13
670572,750,750,13
670582,751,750,13
670592,751,751,12
670602,748,751,12
670612,753,751,12
670622,751,751,12
670633,751,751,11
670643,753,751,11
670653,748,751,11
670663,753,751,11
670673,752,751,11
670684,750,751,10
OSM
670705,592,589,3
670715,591,589,3
670725,591,589,3
670735,590,589,3
670746,593,589,3
670756,590,589,3
670766,590,589,3
670776,592,589,4
670786,591,589,4
670796,593,589,4
670807,590,589,4
670817,591,589,4
670827,593,589,4
670837,589,589,4
670847,592,589,4
670858,591,589,4
670868,589,589,4
670878,592,589,4
670888,591,589,4
670898,591,589,4
670908,591,589,4
670919,589,589,4
670929,593,589,4
670939,590,589,4
670949,590,589,4
