Polling for available serial device...
Opening serial monitor for com port: "/dev/ttyACM0"
Serial monitor opened successfully:
2786070,2016,2014,9
2786080,2017,2014,9
2786090,2012,2014,10
2786100,2016,2014,10
2786111,2011,2014,10
2786121,2011,2014,10
2786131,2014,2014,10
2786141,2014,2014,10
2786151,2015,2014,10
2786162,2014,2014,10
2786172,2014,2014,10
2786182,2013,2014,9
2786192,2021,2014,10
2786203,2012,2014,10
2786213,2012,2014,10
2786223,2011,2014,10
2786233,2016,2014,10
2786243,2014,2014,10
2786254,2014,2014,10
2786264,2014,2014,10
2786274,2010,2014,10
SIM
2786294,772,749,21
2786305,751,749,21
2786315,758,749,21
2786325,746,749,21
2786335,752,749,22
2786345,755,749,22
2786356,746,749,21
2786366,755,749,21
2786376,745,749,22
2786386,752,750,21
2786396,755,750,21
2786407,742,749,22
2786417,755,750,21
2786427,750,749,22
2786437,750,750,21
2786447,758,750,21
2786458,743,750,21
2786468,755,750,22
2786478,752,750,21
2786488,747,750,21
2786499,756,750,21
2786509,742,750,22
2786519,752,750,22
2786529,755,750,22
2786539,742,750,22
2786550,754,750,22
2786560,743,750,22
2786570,750,750,22
2786580,756,750,22
2786590,744,750,22
2786601,756,750,23
2786611,750,750,23
2786621,750,750,22
2786631,756,750,23
2786641,743,750,23
2786652,753,750,23
2786662,751,750,23
2786672,746,750,22
2786682,755,750,22
2786692,744,750,23
2786703,752,750,23
2786713,757,750,23
2786723,744,750,23
2786733,756,750,23
2786743,747,750,23
2786754,751,750,23
2786764,756,750,23
2786774,743,750,23
2786784,755,750,23
2786795,750,750,23
2786805,749,750,23
2786815,755,750,23
2786825,743,750,24
2786835,752,750,24
2786846,755,750,24
2786856,745,750,23
2786866,756,750,24
2786876,744,750,24
2786886,751,750,24
2786897,755,750,24
2786907,743,750,24
2786917,756,750,24
2786927,746,750,25
2786937,749,750,24
2786948,756,750,24
2786958,743,750,25
2786968,755,750,25
2786978,752,750,25
2786988,748,750,24
2786999,756,750,25
2787009,745,750,25
2787019,753,750,25
2787029,756,750,25
2787040,745,750,25
2787050,756,750,25
2787060,747,750,25
2787070,751,750,25
2787080,755,750,25
2787091,742,750,25
2787101,755,750,25
2787111,749,750,25
2787121,749,750,25
2787131,758,750,26
2787142,744,750,26
2787152,755,750,26
2787162,753,750,26
2787172,746,750,26
2787182,757,750,26
2787193,744,750,26
2787203,752,750,26
2787213,755,750,26
2787223,743,750,26
2787233,756,750,27
2787244,748,750,27
2787254,751,750,27
2787264,757,750,27
2787274,743,750,27
2787284,755,750,27
2787295,751,750,27
2787305,748,750,27
2787315,757,750,27
2787325,744,750,27
2787336,753,750,27
2787346,753,750,27
2787356,746,750,27
2787366,755,750,27
2787376,745,750,27
2787387,753,750,27
2787397,757,750,28
2787407,744,750,27
2787417,754,750,27
2787427,748,750,27
2787438,750,750,27
2787448,758,750,28
2787458,742,750,28
2787468,754,750,28
2787478,752,750,28
2787489,747,750,28
2787499,757,750,28
2787509,745,750,28
RIM
2787529,733,728,12
2787540,726,728,12
2787550,735,728,12
2787560,726,728,12
2787570,727,728,12
2787580,730,728,12
2787591,720,728,12
2787601,730,728,12
2787611,726,728,12
2787621,729,728,12
2787631,734,728,12
