556506,794,766,53,10
556516,786,766,59,10
556527,782,766,64,10
556537,784,767,67,10
556547,784,767,71,10
556557,779,767,74,10
556567,783,768,76,10
556578,782,768,79,10
556588,783,768,82,10
556598,785,769,85,10
556608,778,769,87,10
556618,784,769,90,10
556628,783,770,92,10
556639,783,770,93,10
556649,784,770,96,10
556659,777,770,96,10
556669,783,771,95,10
556679,783,771,97,10
556690,780,772,95,10
556700,783,772,95,10
556710,777,772,95,10
556720,784,772,95,10
556730,784,773,93,10
556740,779,773,92,10
556751,782,774,90,10
556761,779,774,88,10
556771,784,774,86,10
556781,785,775,83,10
556791,776,775,79,10
556802,783,775,76,10
556812,781,776,72,10
556822,783,776,67,10
556832,785,776,66,10
556842,777,777,62,10
556852,783,777,57,10
556863,783,777,56,10
556873,781,778,50,10
556883,783,778,46,10
556893,779,778,44,10
556903,783,779,38,10
556914,786,779,35,10
556924,781,779,31,10
556934,783,780,26,10
556944,778,780,23,10
556954,782,780,19,10
556964,785,780,17,10
556975,780,781,14,10
556985,783,781,13,10
556995,780,781,12,10
557005,781,781,11,10
557015,786,781,11,10
557026,779,781,10,10
557036,782,781,10,10
557046,782,781,10,10
557056,781,781,9,10
557066,785,782,8,10
557076,779,782,8,10
557087,781,782,8,10
557097,783,782,8,10
557107,781,782,8,10
558370,794,782,8,10
558380,785,782,8,10
558390,781,782,8,10
558400,785,782,8,10
558410,777,782,8,10
558421,782,782,8,10
558431,785,782,8,10
558441,779,782,8,10
558451,785,782,8,10
558461,778,781,9,10
558471,782,782,8,10
558482,785,782,8,10
558492,780,782,8,10
558502,782,781,9,10
558512,781,781,9,10
558522,783,782,8,10
558533,784,782,8,10
558543,777,781,9,10
558553,783,782,8,10
558563,783,782,8,10
558573,781,782,8,10
558583,783,782,8,10
558594,778,781,9,10
558604,782,782,8,10
558614,783,782,8,10
558624,779,782,8,10
558634,784,782,8,10
558644,780,781,9,10
558655,784,782,7,10
558665,784,782,7,10
558675,778,782,8,10
558685,784,782,8,10
558695,782,782,8,10
558706,782,782,7,10
558716,782,782,7,10
558726,779,782,7,10
558736,785,782,7,10
558746,782,782,7,10
558756,778,782,7,10
558767,784,782,7,10
558777,780,781,8,10
558787,783,781,8,10
558797,781,781,8,10
558807,780,781,8,10
558818,785,782,7,10
558828,780,781,8,10
558838,780,781,8,10
558848,783,781,8,10
558858,781,781,8,10
558868,785,782,7,10
