11471403,803,787,37,11
11471413,780,787,38,11
11471423,791,787,38,11
11471433,791,787,38,11
11471444,781,787,38,11
11471454,793,787,38,11
11471464,781,787,38,11
11471474,790,787,39,11
11471484,794,787,39,11
11471494,780,787,38,11
11471505,794,787,38,11
11471515,785,787,38,11
11471525,786,787,38,11
11471535,792,787,38,11
11471545,776,787,39,11
11471556,791,787,38,11
11471566,789,787,38,11
11471576,784,787,37,11
11471586,793,787,38,11
11471596,777,787,39,11
11471607,790,787,39,11
11471617,791,787,38,11
11471627,780,787,38,11
11471637,794,787,38,11
11471647,781,787,39,11
11471657,789,787,39,11
11471668,793,787,39,11
11471678,777,787,38,11
11471688,791,787,39,11
11471698,783,787,39,11
11471708,787,787,39,11
11471719,793,787,39,11
11471729,777,787,39,11
11471739,791,787,39,11
11471749,786,787,38,11
11471759,783,787,38,11
11471770,793,787,38,11
11471780,779,787,39,11
11471790,791,787,39,11
11471800,791,787,39,11
11471810,781,787,38,11
11471820,792,787,38,11
11471831,779,787,39,11
11471841,789,787,39,11
11471851,793,787,39,11
11471861,778,787,38,11
11471871,793,787,38,11
11471882,783,787,39,11
11471892,785,787,38,11
11471902,791,787,38,11
11471912,776,786,39,11
11471922,791,786,40,11
11471933,788,786,39,11
11471943,782,786,38,11
11471953,791,786,38,11
11471963,777,786,39,11
11471973,791,786,40,11
11471983,792,786,39,11
11471994,781,786,38,11
11472004,792,786,38,11
11473268,803,786,38,11
11473278,779,786,38,11
11473288,794,786,39,11
11473298,785,786,38,11
11473308,787,786,38,11
11473319,792,786,38,11
11473329,776,786,39,11
11473339,791,786,39,11
11473349,789,786,38,11
11473359,783,786,38,11
11473370,795,786,38,11
11473380,778,786,39,11
11473390,788,786,39,11
11473400,792,786,39,11
11473410,777,786,39,11
11473421,793,786,39,11
11473431,778,786,40,11
11473441,788,786,40,11
11473451,794,786,40,11
11473461,770,786,43,11
11473471,793,786,44,11
11473482,783,786,44,11
11473492,785,786,43,11
11473502,794,786,43,11
11473512,771,786,46,11
11473522,793,786,47,11
11473533,787,786,46,11
11473543,779,786,46,11
11473553,796,786,47,11
11473563,775,786,49,11
11473573,790,786,49,11
11473584,793,786,49,11
11473594,774,786,50,11
11473604,794,786,51,11
11473614,776,786,52,11
11473624,787,786,52,11
11473634,795,786,53,11
11473645,771,786,56,11
11473655,793,786,56,11
11473665,783,786,56,11
11473675,785,786,55,11
11473685,794,786,56,11
11473696,772,786,58,11
11473706,792,786,59,11
11473716,788,786,58,11
11473726,778,786,58,11
11473736,794,786,58,11
11473746,773,785,62,11
11473757,790,786,61,11
11473767,793,786,62,11
11473777,775,786,62,11
11473787,794,786,63,11
11473797,774,785,66,11
11473808,787,785,66,11
11473818,793,785,66,11
11473828,772,785,68,11
11473838,794,785,69,11
11473848,783,785,68,11
11473859,782,785,68,11
11473869,793,785,68,11
11475133,800,785,66,11
11475143,779,785,66,11
11475153,795,785,67,11
11475163,776,785,68,11
11475173,788,785,68,11
11475184,793,785,68,11
11475194,773,785,69,11
11475204,794,785,70,11
11475214,778,785,71,11
11475224,787,785,71,11
11475234,795,785,71,11
11475245,770,785,74,11
11475255,792,785,74,11
11475265,783,785,74,11
11475275,782,785,73,11
11475285,794,785,73,11
11475296,771,785,75,11
11475306,793,785,76,11
11475316,788,785,75,11
11475326,777,785,72,11
11475336,793,785,72,11
11475347,773,785,75,11
11475357,789,785,75,11
11475367,794,785,75,11
11475377,772,785,75,11
11475387,792,785,74,11
11475397,776,785,76,11
11475408,784,785,75,11
11475418,794,785,74,11
11475428,769,785,77,11
11475438,793,785,78,11
11475448,784,785,77,11
11475459,782,785,75,11
11475469,794,785,75,11
11475479,769,785,78,11
11475489,791,785,78,11
