727808,739,726,7,16
727818,727,726,7,16
727828,730,726,7,16
727838,731,726,7,16
727848,723,726,8,16
727858,729,726,8,16
727869,727,726,8,16
727879,727,726,8,16
727889,727,726,8,16
727899,723,726,8,16
727909,730,726,8,16
727920,726,726,8,16
727930,725,726,8,16
727940,729,726,8,16
727950,725,726,8,16
727960,729,726,8,16
727970,725,726,8,16
727981,723,726,8,16
727991,730,726,8,16
728001,725,726,8,16
728011,726,726,8,16
728021,728,726,8,16
728031,726,726,8,16
728042,729,726,8,16
728052,724,726,8,16
728062,725,726,8,16
728072,728,726,8,16
728082,724,726,8,16
728093,726,726,8,16
728103,724,726,8,16
728113,727,726,8,16
728123,730,726,8,16
728133,721,726,8,16
728143,727,726,8,16
728154,729,726,8,16
728164,726,726,8,16
728174,727,726,8,16
728184,723,726,8,16
728194,728,726,8,16
728204,730,726,8,16
728215,724,726,8,16
728225,727,726,8,16
728235,724,726,8,16
728245,728,726,8,16
728255,729,726,8,16
728266,722,726,8,16
728276,727,726,8,16
728286,726,726,8,16
728296,725,726,8,16
728306,728,726,8,16
728316,723,726,9,16
728327,729,726,9,16
728337,727,726,8,16
728347,723,726,8,16
728357,728,726,8,16
728367,725,726,8,16
728377,726,726,8,16
728388,727,726,8,16
728398,722,726,8,16
728408,730,726,8,16
729671,740,726,9,16
729681,727,726,9,16
729691,731,726,9,16
729701,726,726,8,16
729711,725,726,8,16
729721,728,726,8,16
729732,725,726,8,16
729742,729,726,8,16
729752,724,726,8,16
729762,726,726,8,16
729772,731,726,8,16
729782,725,726,8,16
729793,729,726,9,16
729803,726,726,8,16
729813,725,726,8,16
729823,729,726,8,16
729833,723,726,9,16
729844,726,726,8,16
729854,730,726,8,16
729864,725,726,8,16
729874,727,726,8,16
729884,722,726,9,16
729894,728,726,9,16
729905,729,726,9,16
729915,722,726,9,16
729925,726,726,9,16
729935,724,726,9,16
729945,728,726,9,16
729956,730,726,9,16
729966,722,726,9,16
729976,727,726,9,16
729986,729,726,9,16
729996,726,726,9,16
730006,727,726,9,16
730017,724,726,9,16
730027,729,726,9,16
730037,728,726,9,16
730047,722,726,9,16
730057,728,726,9,16
730067,726,726,9,16
730078,726,726,9,16
730088,726,726,9,16
730098,722,726,9,16
730108,729,726,9,16
730118,726,726,9,16
730129,724,726,9,16
730139,727,726,9,16
730149,725,726,9,16
730159,728,726,9,16
730169,724,726,9,16
730179,722,726,9,16
730190,729,726,9,16
730200,725,726,9,16
730210,725,726,9,16
730220,726,726,9,16
730230,726,726,9,16
730240,729,726,9,16
730251,722,726,9,16
730261,726,726,9,16
730271,730,726,9,16
731534,738,726,8,16
731544,728,726,8,16
731554,730,726,8,16
731564,724,726,8,16
731574,726,726,8,16
731584,725,726,8,16
731595,727,726,8,16
731605,729,726,8,16
731615,721,726,8,16
731625,726,726,8,16
731635,727,726,8,16
731646,726,726,8,16
731656,726,726,8,16
731666,722,726,8,16
731676,728,726,8,16
731686,728,726,8,16
731696,722,726,8,16
731707,727,726,8,16
731717,725,726,8,16
731727,727,726,8,16
731737,729,726,8,16
731747,722,726,8,16
731758,728,726,8,16
731768,726,726,8,16
731778,725,726,7,16
731788,725,726,7,16
731798,722,726,8,16
731808,729,726,8,16
731819,727,726,7,16
731829,722,726,7,16
731839,728,726,7,16
731849,725,726,7,16
731859,727,726,7,16
731869,726,726,7,16
731880,723,726,7,16
731890,729,726,7,16
731900,725,726,7,16
731910,724,726,7,16
731920,726,726,7,16
731931,725,726,7,16
731941,728,726,7,16
731951,724,726,7,16
731961,724,726,7,16
731971,729,726,7,16
731981,723,726,7,16
731992,725,726,7,16
732002,725,726,7,16
732012,727,726,7,16
732022,728,726,7,16
732032,722,726,7,16
732042,726,726,7,16
732053,728,726,7,16
