669452,949,950,11,19
669462,955,950,11,19
669472,954,951,10,19
669482,953,951,10,19
669493,955,951,9,19
669503,953,951,9,19
669513,953,951,9,19
669523,953,951,9,19
669533,951,951,8,19
669543,955,951,8,19
669554,955,951,8,19
669564,954,951,7,19
669574,955,951,7,19
669584,951,951,7,19
669594,954,951,6,19
669605,955,951,6,19
669615,955,952,5,19
669625,956,952,5,19
669635,953,952,4,19
669645,952,952,4,19
669655,953,952,4,19
669666,955,952,3,19
669676,958,952,4,19
669686,954,952,4,19
669696,954,952,3,19
669706,953,952,3,19
669717,951,952,3,19
669727,954,952,3,19
669737,954,952,3,19
669747,954,952,3,19
669757,953,952,3,19
669768,952,952,3,19
669778,955,952,3,19
669788,955,952,3,19
669798,955,952,3,19
669808,955,952,4,19
669818,953,952,4,19
669829,953,952,4,19
669839,954,952,4,19
669849,952,952,4,19
669859,957,952,4,19
669869,954,952,4,19
669880,955,952,4,19
669890,954,953,3,19
669900,954,953,3,19
669910,955,953,3,19
669920,955,953,3,19
669930,953,953,3,19
669941,954,953,3,19
669951,951,953,3,19
669961,953,953,3,19
669971,954,953,3,19
669981,956,953,3,19
669992,954,953,3,19
670002,951,953,3,19
670012,953,953,3,19
670022,954,953,3,19
670032,954,953,3,19
670043,957,953,3,19
670053,953,953,3,19
670063,953,953,3,19
670073,953,953,3,19
670083,952,953,3,19
670093,954,953,3,19
670104,954,953,3,19
670114,955,953,3,19
670124,955,953,3,19
670134,951,953,3,19
670144,954,953,3,19
670155,954,953,3,19
670165,954,953,3,19
670175,956,953,3,19
670185,952,953,3,19
670195,953,953,3,19
670205,954,953,2,19
670216,953,953,2,19
670226,957,953,2,19
670236,953,953,2,19
670246,954,953,2,19
670256,955,953,2,19
670267,952,953,2,19
670277,955,953,2,19
670287,958,953,2,19
670297,955,953,2,19
670307,957,953,3,19
670318,952,953,3,19
670328,954,953,3,19
670338,953,953,3,19
670348,954,953,3,19
670358,955,953,3,19
670368,952,953,3,19
670379,953,953,2,19
670389,953,953,2,19
670399,953,953,2,19
670409,956,953,3,19
670419,953,953,2,19
670430,953,953,2,19
670440,954,953,2,19
670450,952,953,2,19
670460,954,953,2,19
670470,954,953,2,19
670480,955,953,2,19
670491,955,953,2,19
670501,952,953,2,19
670511,954,953,2,19
670521,953,953,2,19
670531,954,953,2,19
670542,955,953,2,19
670552,952,953,2,19
670562,953,953,2,19
670572,953,953,2,19
670582,956,953,2,19
670593,956,953,3,19
670603,960,953,3,19
670613,954,953,3,19
670623,954,953,3,19
670633,951,953,3,19
670643,955,953,3,19
670654,955,953,3,19
670664,954,953,3,19
673150,952,953,3,19
673160,954,953,3,19
673170,954,953,3,19
673180,955,953,3,19
673190,955,953,3,19
673201,951,953,3,19
673211,954,953,3,19
673221,955,953,3,19
673231,955,953,3,19
673241,956,953,3,19
673252,953,953,3,19
673262,955,953,3,19
673272,954,953,3,19
673282,955,954,2,19
673292,956,954,2,19
673303,954,954,2,19
673313,955,954,2,19
673323,954,953,3,19
673333,954,954,2,19
673343,957,954,2,19
673353,954,954,2,19
673364,955,954,2,19
673374,955,954,2,19
673384,954,954,2,19
673394,955,954,2,19
673404,954,954,2,19
673415,955,954,2,19
673425,957,954,2,19
673435,953,954,2,19
673445,954,954,2,19
673455,955,954,2,19
673465,954,954,2,19
673476,957,954,2,19
673486,954,954,2,19
673496,955,954,2,19
673506,954,954,2,19
673516,953,954,2,19
673527,956,954,2,19
673537,958,954,2,19
673547,954,954,2,19
673557,955,954,2,19
673567,953,954,2,19
673578,955,954,2,19
673588,954,954,2,19
673598,956,954,2,19
673608,956,954,2,19
673618,954,954,2,19
673628,956,954,2,19
673639,955,954,2,19
673649,954,954,2,19
673659,959,954,2,19
673669,955,954,2,19
673679,956,954,2,19
673690,953,954,2,19
673700,953,954,2,19
673710,955,954,2,19
673720,954,954,2,19
673730,963,954,3,19
673740,968,954,4,19
673751,954,954,4,19
673761,954,954,4,19
673771,956,954,4,19
673781,957,954,4,19
673791,969,954,6,19
673802,952,954,6,19
673812,953,954,6,19
673822,954,954,6,19
673832,960,954,6,19
673842,958,954,7,19
673853,953,954,7,19
673863,954,954,7,19
673873,954,954,7,19
673883,954,954,7,19
673893,956,954,7,19
673903,955,954,7,19
673914,955,954,7,19
673924,956,954,7,19
673934,952,954,7,19
673944,955,954,7,19
673954,954,954,7,19
673965,957,954,7,19
673975,955,954,7,19
673985,954,954,6,19
673995,954,954,6,19
674005,954,954,6,19
674015,954,954,6,19
674026,957,954,6,19
674036,954,954,6,19
674046,955,954,6,19
674056,954,954,6,19
674066,953,954,6,19
674077,956,954,6,19
674087,954,954,6,19
674097,956,954,6,19
674107,956,954,6,19
674117,954,954,6,19
674128,954,954,6,19
674138,953,954,6,19
674148,955,954,6,19
674158,957,954,6,19
674168,955,954,6,19
674178,955,954,6,19
674189,953,954,6,19
674199,954,954,6,19
674209,956,954,6,19
674219,955,954,6,19
674229,963,955,6,19
674240,955,955,6,19
674250,952,955,6,19
674260,954,955,6,19
674270,954,955,6,19
674280,958,955,6,19
674290,956,955,6,19
674301,953,955,6,19
674311,954,955,6,19
674321,953,955,6,19
674331,954,955,6,19
674341,957,955,6,19
674352,954,955,6,19
674362,954,955,6,19
676848,952,955,6,19
676858,954,955,6,19
676868,955,955,6,19
676878,957,955,6,19
676888,955,955,6,19
676899,954,955,6,19
676909,956,955,6,19
676919,955,955,6,19
676929,956,955,6,19
676939,956,955,6,19
676950,957,955,6,19
676960,956,955,6,19
676970,954,955,6,19
676980,957,955,6,19
676990,955,955,6,19
677001,959,955,6,19
677011,957,955,6,19
677021,952,955,6,19
677031,956,955,6,19
677041,955,955,6,19
677051,953,955,6,19
677062,957,955,6,19
677072,957,955,6,19
677082,957,955,6,19
677092,957,955,6,19
677102,955,955,6,19
677113,955,955,6,19
677123,956,955,6,19
677133,957,955,6,19
677143,959,955,6,19
677153,954,955,6,19
677164,954,955,6,19
677174,955,955,6,19
677184,955,955,6,19
677194,958,955,6,19
677204,956,955,6,19
677214,957,955,6,19
677225,956,955,6,19
677235,952,955,6,19
677245,956,955,6,19
677255,955,955,6,19
677265,957,955,6,19
677276,956,955,6,19
677286,954,955,6,19
677296,956,955,6,19
677306,956,955,6,19
677316,956,955,6,19
677326,965,955,7,19
677337,955,955,7,19
677347,957,955,7,19
677357,955,955,7,19
677367,955,955,7,19
677377,957,955,7,19
677388,956,955,7,19
677398,957,955,7,19
677408,956,955,7,19
677418,955,955,7,19
677428,957,955,6,19
677439,960,955,5,19
677449,957,955,5,19
677459,957,955,5,19
677469,953,955,5,19
677479,955,955,5,19
677489,955,955,4,19
677500,959,955,4,19
677510,958,955,4,19
677520,954,955,4,19
677530,955,955,4,19
677540,954,955,3,19
677551,954,955,3,19
677561,957,955,3,19
677571,956,955,3,19
677581,957,955,3,19
677591,956,955,3,19
677601,953,955,4,19
677612,956,955,4,19
677622,955,955,4,19
677632,958,955,4,19
677642,957,955,4,19
677652,955,955,4,19
677663,955,955,4,19
677673,954,955,4,19
677683,956,955,4,19
677693,958,955,4,19
677703,955,955,4,19
677714,958,955,4,19
677724,956,955,4,19
677734,955,955,4,19
677744,959,955,4,19
677754,956,955,4,19
677764,957,955,4,19
677775,956,955,4,19
677785,953,955,4,19
677795,957,955,4,19
677805,954,955,4,19
677815,957,955,4,19
677826,957,955,4,19
677836,955,955,4,19
677846,960,955,4,19
677856,955,955,4,19
677866,960,955,4,19
677876,957,955,4,19
677887,961,955,4,19
677897,955,955,4,19
677907,954,955,4,19
677917,956,955,4,19
677927,958,955,4,19
677938,956,955,4,19
677948,956,955,4,19
677958,956,955,4,19
677968,954,955,4,19
677978,957,955,4,19
677989,957,955,4,19
677999,956,955,4,19
678009,956,955,4,19
678019,953,955,4,19
678029,956,955,4,19
678039,955,955,4,19
678050,956,955,4,19
678060,957,955,4,19
