Polling for available serial device...
Opening serial monitor for com port: "/dev/ttyACM0"
Serial monitor opened successfully:
698165,1415,1416,28
698175,1415,1416,28
698185,1417,1416,28
698196,1414,1416,27
698206,1418,1416,25
698216,1417,1416,25
698226,1414,1416,25
698236,1419,1416,25
698247,1413,1416,25
698257,1418,1416,25
698267,1417,1416,25
698277,1412,1416,25
698287,1418,1416,23
698298,1413,1416,20
698308,1415,1416,19
698318,1417,1415,17
698328,1411,1415,15
698338,1418,1415,13
698349,1415,1415,11
698359,1414,1415,10
698369,1418,1415,9
698379,1413,1415,8
698389,1417,1415,7
698400,1417,1415,6
698410,1414,1415,6
698420,1418,1415,5
698430,1414,1414,6
RIM
698450,1001,1027,663
698461,989,1026,673
698471,995,1026,679
698481,991,1025,686
698491,990,1025,694
698501,997,1024,698
698512,988,1024,706
698522,993,1024,711
698532,992,1023,715
698542,987,1023,724
698552,996,1022,726
698563,989,1022,730
698573,991,1021,736
698583,995,1021,736
698593,987,1020,742
698603,996,1020,743
698614,989,1020,744
698624,989,1019,748
698634,996,1019,745
698644,986,1018,749
698654,994,1018,746
698664,990,1017,744
698675,990,1017,743
698685,996,1016,739
698695,986,1016,737
698705,993,1015,732
698715,993,1015,723
698726,986,1014,720
698736,997,1014,710
698746,988,1013,702
698756,992,1013,693
698766,995,1012,681
698777,987,1012,673
698787,996,1011,662
698797,990,1011,647
698807,991,1010,636
698817,998,1010,619
698828,988,1009,604
698838,996,1009,589
698848,992,1008,570
698858,987,1007,557
698868,997,1007,538
698879,988,1006,520
698889,993,1006,501
698899,995,1005,478
698909,986,1005,459
698919,998,1004,438
698930,988,1004,416
698940,991,1003,391
698950,997,1003,365
698960,988,1002,345
698970,995,1002,321
698981,991,1001,302
698991,989,1000,284
699001,996,1000,267
699011,987,1000,258
699021,994,999,253
699032,991,999,248
699042,987,999,246
699052,997,999,243
699062,990,998,241
699072,994,998,238
699083,995,998,234
699093,985,998,234
699103,996,998,232
699113,989,997,231
699123,992,997,230
699134,997,997,227
699144,988,997,226
699154,996,997,226
699164,990,997,225
699174,987,997,226
699184,995,997,226
699195,984,996,228
699205,991,996,228
699215,992,996,228
699225,986,996,229
699235,994,996,228
699246,988,996,229
699256,989,996,229
699266,995,996,229
699276,986,996,229
699286,997,996,229
699297,988,996,229
699307,991,996,229
699317,997,996,229
699327,986,996,229
699337,994,996,229
699348,992,996,229
699358,989,996,228
699368,1001,996,229
699378,987,996,229
699388,993,996,228
699398,995,996,228
699409,988,996,228
699419,998,996,228
699429,989,996,228
699439,990,996,228
699449,995,996,228
699460,986,996,228
699470,998,996,228
699480,990,996,228
699490,990,996,228
699500,997,996,228
699511,989,996,229
699521,996,996,229
699531,991,996,229
699541,988,996,229
699551,997,996,212
699562,988,995,196
699572,995,995,183
699582,995,995,163
699592,989,994,147
699602,998,994,125
699613,987,993,107
699623,991,993,89
699633,995,992,69
699643,989,992,51
699653,998,992,33
699663,989,991,16
OSM
699685,378,371,4
699695,373,371,4
699705,376,371,4
699715,374,371,4
699725,370,371,4
699736,373,371,4
699746,369,371,4
699756,373,371,4
699766,372,371,4
699776,371,371,4
699787,373,371,4
699797,373,371,4
699807,372,371,4
699817,371,371,4
699827,371,371,4
699838,375,371,4
699848,374,371,4
699858,369,371,4
699868,374,371,4
699878,371,371,4
699888,371,371,4
699899,374,371,4
699909,370,371,4
699919,374,371,4
699929,371,371,4
699939,370,371,4
699950,373,371,4
699960,374,371,4
699970,374,371,4
699980,369,371,4
699990,372,371,4
700000,375,371,4
700011,371,371,4
700021,375,372,3
700031,372,372,3
700041,373,372,3
700051,372,372,3
700062,371,372,3
700072,372,372,3
700082,371,372,3
700092,379,372,3
700102,374,372,3
700113,371,372,3
700123,372,372,3
700133,370,372,3
700143,372,372,3
700153,374,372,3
700163,369,372,3
700174,373,372,3
700184,373,372,3
700194,372,372,3
700204,374,372,3
700214,369,372,3
700225,372,372,3
700235,374,372,3
700245,372,372,3
700255,374,372,3
700265,369,372,3
700275,371,372,3
700286,374,372,3
700296,368,372,3
700306,371,372,3
700316,372,372,3
700326,371,372,3
700337,375,372,3
700347,370,372,3
700357,371,372,3
700367,372,372,3
700377,369,372,3
700388,373,372,3
700398,372,372,3
700408,372,372,3
700418,373,372,3
700428,374,372,3
700438,373,372,3
700449,372,372,3
700459,371,372,3
700469,374,372,3
700479,370,372,3
700489,371,372,3
700500,373,372,3
700510,371,372,3
700520,373,372,3
700530,369,372,3
700540,373,372,3
700550,374,372,3
700561,371,372,3
700571,375,372,3
700581,371,372,3
700591,370,372,3
700601,372,372,3
700612,373,372,3
700622,374,372,3
700632,371,372,3
700642,371,372,3
700652,375,372,3
